#t/Tc 	 (Rf-Ro)/Ro 	 (Rfmax-Ro)/Ro 	 H/R 	 H/Rmax 	 Ep/Eo 	 Ek/Eo 	 Ec/Eo 	 Ekx/Eo 	 Eky/Eo 	 t/(d/g)^0.5 	 H/d 	 KE/mgd 	 KEx/mgd 	 KEy/mgd 
2.44363312128 	 12.0823122947 	 12.2108902817 	 0.332796068285 	 0.329054488702 	 0.115877593332 	 0.000934571002321 	 0.883187835666 	 0.000355014882635 	 0.000355014882635 	 0.702743682248 	 0.785289638494 	 0.0505692632279 	 0.0192097133393 	 0.0192097133393 
2.45728469153 	 12.0869202299 	 12.2108902817 	 0.331917786093 	 0.328301676701 	 0.115653484489 	 0.000922306918414 	 0.883424208593 	 0.00036867475425 	 0.00036867475425 	 0.706669621319 	 0.783493050135 	 0.0499056585517 	 0.0199488435302 	 0.0199488435302 
2.47093626178 	 12.090026883 	 12.210894279 	 0.331135586253 	 0.327605650082 	 0.115406865649 	 0.000941907077059 	 0.883651227274 	 0.000408491744627 	 0.000408491744627 	 0.710595560389 	 0.781832216844 	 0.0509662152985 	 0.0221033249578 	 0.0221033249578 
2.48458783203 	 12.036969572 	 12.210906271 	 0.331714601658 	 0.326848002963 	 0.115137300054 	 0.000974191954155 	 0.883888507992 	 0.000447328542288 	 0.000447328542288 	 0.71452149946 	 0.780024796963 	 0.0527131370884 	 0.0242047685496 	 0.0242047685496 
2.49823940228 	 12.0941103703 	 12.2107783569 	 0.329431454488 	 0.326024217272 	 0.114857101005 	 0.000992866683208 	 0.884150032312 	 0.000471223910453 	 0.000471223910453 	 0.71844743853 	 0.778051293753 	 0.0537236192099 	 0.0254977373659 	 0.0254977373659 
2.51189097253 	 12.0934898403 	 12.2108063381 	 0.32868267587 	 0.325267079001 	 0.114593179707 	 0.000951802907855 	 0.884455017386 	 0.000416916362432 	 0.000416916362432 	 0.722373377601 	 0.776246040176 	 0.0515016747458 	 0.0225591776585 	 0.0225591776585 
2.52554254278 	 12.0922647941 	 12.2108063381 	 0.328067612745 	 0.324628031956 	 0.114396133253 	 0.000906445266862 	 0.88469742148 	 0.000411148428055 	 0.000411148428055 	 0.726299316671 	 0.774720961955 	 0.0490473909289 	 0.0222470770358 	 0.0222470770358 
2.53919411302 	 12.0378943618 	 12.2359894151 	 0.328754348741 	 0.323340242164 	 0.114175585692 	 0.000877204278713 	 0.884947210029 	 0.000414305034965 	 0.000414305034965 	 0.730225255742 	 0.77311861888 	 0.0474651727528 	 0.0224178797735 	 0.0224178797735 
2.55284568327 	 12.0913640249 	 12.3119543667 	 0.326734853271 	 0.320830574511 	 0.113949410633 	 0.000849773665355 	 0.885200815702 	 0.000428704376733 	 0.000428704376733 	 0.734151194812 	 0.771520608414 	 0.0459809132326 	 0.0231970223986 	 0.0231970223986 
2.56649623011 	 12.1093353724 	 12.3855768923 	 0.325613255012 	 0.318407187628 	 0.113700775973 	 0.000846023903263 	 0.885453200123 	 0.000455020577328 	 0.000455020577328 	 0.738076839568 	 0.769927652658 	 0.0457780151053 	 0.0246209814897 	 0.0246209814897 
2.58014856792 	 12.093133536 	 12.4559655911 	 0.325250849415 	 0.315998029856 	 0.113440063189 	 0.000843685047534 	 0.885716251763 	 0.000478146238034 	 0.000478146238034 	 0.742002999374 	 0.768120232777 	 0.045651460557 	 0.0258723017433 	 0.0258723017433 
2.59380090572 	 12.0956997276 	 12.521897285 	 0.324409095453 	 0.313704901284 	 0.113165794012 	 0.000861138525337 	 0.885973067462 	 0.000503949244328 	 0.000503949244328 	 0.745929159181 	 0.766282484635 	 0.0465958612618 	 0.027268492096 	 0.027268492096 
2.60745324353 	 12.097949649 	 12.5820608551 	 0.32355592261 	 0.311547452658 	 0.112890281746 	 0.000825165032704 	 0.886284553221 	 0.000470188282674 	 0.000470188282674 	 0.749855318988 	 0.764398522003 	 0.0446493499602 	 0.0254416999609 	 0.0254416999609 
